area_m2,crop_id,h3_id,mean_confidence,year
160534.84295654297,42,842881bffffffff,35.193587798260126,2022
213674.07434082031,42,8412db1ffffffff,36.837625237949091,2022
28347.820373535156,42,8426b49ffffffff,38.455913841910565,2022
72422.751558191638,42,84271d1ffffffff,32.129049213056369,2022
11874751.07193053,42,84279b5ffffffff,83.017783323937863,2022
2462.318115234375,42,842791bffffffff,47.750003718152165,2022
2194643.7287911214,42,8427589ffffffff,54.333923026377853,2022
2004.9666137695312,42,8426a35ffffffff,49.000008401986854,2022
13775.657775878906,42,84270adffffffff,34.089024166760694,2022
39049670.864711151,42,8428897ffffffff,61.98760076534397,2022
5501549.9071044922,42,8427a9dffffffff,65.719379128862329,2022
3704576.7460997337,42,842622bffffffff,68.549923495458245,2022
19936.750122070312,42,84262cbffffffff,29.645616535574906,2022
5044.5841064453125,42,8428831ffffffff,21.255861255519115,2022
17548043.041403379,42,84271abffffffff,55.109618453413205,2022
4672.20654296875,42,8428b0dffffffff,20.85692296188429,2022
648.83349609375,42,8426063ffffffff,31,2022
334924.87762451172,42,8427519ffffffff,36.470685649313964,2022
66289.5590209961,42,8426055ffffffff,32.815540482817262,2022
4294573.3500758754,42,842624dffffffff,74.647212497406329,2022
654.8377685546875,42,8428ad5ffffffff,56,2022
2608.498291015625,42,84281b9ffffffff,31.010278949448679,2022
2288520.7854003906,42,8426ad7ffffffff,55.293974929484207,2022
4482536.4961899705,42,8428b1bffffffff,57.909070107504149,2022
5776.5188598632812,42,8428961ffffffff,47.330091290396695,2022
123552.61120605469,42,84279a1ffffffff,39.890566006992188,2022
2558839.0856095855,42,842751bffffffff,49.039334308804968,2022
47682.333435058594,42,84261c3ffffffff,38.465938886463796,2022
165906474.64300892,42,84271b9ffffffff,80.156272711536943,2022
6606.85498046875,42,8426a03ffffffff,34.50123394048218,2022
108940.70178222656,42,84279b9ffffffff,43.795982963845162,2022
646.00201416015625,42,842896dffffffff,23,2022
37862.729400036384,42,84270b1ffffffff,27.343166884730223,2022
47448.769897460938,42,84270e7ffffffff,32.936056111792837,2022
673.8555908203125,42,8426189ffffffff,23,2022
627.15240478515625,42,84288c7ffffffff,30,2022
1428452.982920927,42,8426249ffffffff,62.92086411788312,2022
64164.4263635972,42,842621bffffffff,29.098131118169007,2022
162676.46081542969,42,84262c7ffffffff,47.477142329697934,2022
6535.4819946289062,42,8428949ffffffff,28.604144152370917,2022
15469766.818536976,42,84271e7ffffffff,63.101743602277942,2022
4605.9705810546875,42,8426b67ffffffff,39.1367933402931,2022
51843.548571777341,42,8426367ffffffff,30.778475322959359,2022
4152248.5055541992,42,8426035ffffffff,83.903716752314153,2022
151872.40930175781,42,8426ae7ffffffff,43.795978662756525,2022
18424.770088704427,42,8428d25ffffffff,26.068146512086756,2022
650.2598876953125,42,8426a6bffffffff,68,2022
17691.868408203125,42,8426b09ffffffff,38.810464614021939,2022
142387417.33681041,42,84271a7ffffffff,80.938184893972135,2022
